股票代码,板块类别,类别代码,板块名称,板块代码,来源文件,行业名称,细分行业名称
sz000550,概念板块,GN,智能交通,880580,infoharbor_block.dat,汽车整车,商用载货车
sz000682,概念板块,GN,智能交通,880580,infoharbor_block.dat,电气设备,电网自动化
sz000755,概念板块,GN,智能交通,880580,infoharbor_block.dat,路桥,高速公路
sz000868,概念板块,GN,智能交通,880580,infoharbor_block.dat,汽车整车,商用载客车
sz000900,概念板块,GN,智能交通,880580,infoharbor_block.dat,路桥,高速公路
sz000909,概念板块,GN,智能交通,880580,infoharbor_block.dat,区域地产,住宅开发
sz000925,概念板块,GN,智能交通,880580,infoharbor_block.dat,运输设备,轨交设备
sz000938,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,其他IT设备
sz000948,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz000997,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,其他IT设备
sz001229,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,其他IT设备
sz001314,概念板块,GN,智能交通,880580,infoharbor_block.dat,元器件,消费电子组件
sz001339,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,其他IT设备
sz001965,概念板块,GN,智能交通,880580,infoharbor_block.dat,路桥,高速公路
sz002065,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002090,概念板块,GN,智能交通,880580,infoharbor_block.dat,电气设备,电网自动化
sz002151,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,军工电子
sz002152,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,其他IT设备
sz002161,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,其他通信设备
sz002178,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002232,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002236,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,安防设备
sz002253,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002261,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,云软件服务
sz002279,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,基础软件
sz002296,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,其他通信设备
sz002298,概念板块,GN,智能交通,880580,infoharbor_block.dat,电气设备,输变电设备
sz002316,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,其他金融服务
sz002331,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002355,概念板块,GN,智能交通,880580,infoharbor_block.dat,汽车配件,轮胎轮毂
sz002357,概念板块,GN,智能交通,880580,infoharbor_block.dat,公共交通,公共交通
sz002362,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,新兴软件
sz002373,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002383,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,其他通信设备
sz002401,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002405,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002413,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,军工电子
sz002415,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,安防设备
sz002421,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002465,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,军工电子
sz002528,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,安防设备
sz002609,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002642,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz002813,概念板块,GN,智能交通,880580,infoharbor_block.dat,汽车配件,汽车电子电气系统
sz002819,概念板块,GN,智能交通,880580,infoharbor_block.dat,电器仪表,仪器仪表
sz002829,概念板块,GN,智能交通,880580,infoharbor_block.dat,航空,航天装备
sz002869,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,其他电子
sz002883,概念板块,GN,智能交通,880580,infoharbor_block.dat,建筑工程,工程咨询服务
sz002929,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,网络工程施工
sz002972,概念板块,GN,智能交通,880580,infoharbor_block.dat,运输设备,轨交设备
sz002990,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz003004,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,安防设备
sz003005,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz003009,概念板块,GN,智能交通,880580,infoharbor_block.dat,航空,航天装备
sz003013,概念板块,GN,智能交通,880580,infoharbor_block.dat,建筑工程,工程咨询服务
sz003029,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,基础软件
sz300013,概念板块,GN,智能交通,880580,infoharbor_block.dat,仓储物流,供应链服务
sz300020,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300024,概念板块,GN,智能交通,880580,infoharbor_block.dat,专用机械,机器人
sz300036,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300044,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300047,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300053,概念板块,GN,智能交通,880580,infoharbor_block.dat,半导体,集成电路设计
sz300074,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300075,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300076,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,面板
sz300098,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300101,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,军工电子
sz300167,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300168,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300212,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300213,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,其他通信设备
sz300248,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300269,概念板块,GN,智能交通,880580,infoharbor_block.dat,元器件,LED
sz300270,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,安防设备
sz300276,概念板块,GN,智能交通,880580,infoharbor_block.dat,专用机械,其他专用设备
sz300284,概念板块,GN,智能交通,880580,infoharbor_block.dat,建筑工程,工程咨询服务
sz300287,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300300,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300324,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300339,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300353,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,其他通信设备
sz300365,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300366,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300369,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,基础软件
sz300407,概念板块,GN,智能交通,880580,infoharbor_block.dat,电气设备,电网自动化
sz300420,概念板块,GN,智能交通,880580,infoharbor_block.dat,机械基件,其他专用设备
sz300448,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300462,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,其他IT设备
sz300469,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300479,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,其他IT设备
sz300496,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300520,概念板块,GN,智能交通,880580,infoharbor_block.dat,软件服务,行业应用软件
sz300540,概念板块,GN,智能交通,880580,infoharbor_block.dat,专用机械,其他专用设备
sz300552,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,其他IT设备
sz300557,概念板块,GN,智能交通,880580,infoharbor_block.dat,电器仪表,仪器仪表
sz300572,概念板块,GN,智能交通,880580,infoharbor_block.dat,电器仪表,检测服务
sz300588,概念板块,GN,智能交通,880580,infoharbor_block.dat,IT设备,安防设备
sz300590,概念板块,GN,智能交通,880580,infoharbor_block.dat,通信设备,通信终端及配件
